PS_CATEGORY_CUSTOM_CODE|PS_CATEGORY_NAME|PS_REGION_CUSTOM_CODE|PS_REGION_NAME|PS_REGION_TIMEZONE|PS_REGION_PARENT
1|PAIS|00000000|ARGENTINA|America/Argentina/Buenos_Aires|
2|PROVINCIA|51|CAPITAL FEDERAL|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|52|BUENOS AIRES|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|53|CATAMARCA|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|54|CORDOBA|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|55|CORRIENTES|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|56|CHACO|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|57|CHUBUT|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|58|ENTRE RIOS|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|59|FORMOSA|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|60|JUJUY|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|61|LA PAMPA|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|62|LA RIOJA|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|63|MENDOZA|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|64|MISIONES|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|65|NEUQUEN|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|66|RIO NEGRO|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|67|SALTA|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|68|SAN JUAN|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|69|SAN LUIS|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|70|SANTA CRUZ|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|71|SANTA FE|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|72|SANTIAGO DEL ESTERO|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|73|TUCUMAN|America/Argentina/Buenos_Aires|00000000
2|PROVINCIA|74|TIERRA DEL FUEGO|America/Argentina/Buenos_Aires|00000000
3|DEPARTAMENTO|51001|DEPARTAMENTO 1|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51002|DEPARTAMENTO 2|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51003|DEPARTAMENTO 3|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51004|DEPARTAMENTO 4|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51005|DEPARTAMENTO 5|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51006|DEPARTAMENTO 6|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51007|DEPARTAMENTO 7|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51008|DEPARTAMENTO 8|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51009|DEPARTAMENTO 9|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51010|DEPARTAMENTO 10|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51011|DEPARTAMENTO 11|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51012|DEPARTAMENTO 12|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51013|DEPARTAMENTO 13|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51014|DEPARTAMENTO 14|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|51015|DEPARTAMENTO 15|America/Argentina/Buenos_Aires|51
3|DEPARTAMENTO|52001|DEPARTAMENTO ADOLFO ALSINA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52002|DEPARTAMENTO ALBERTI|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52003|DEPARTAMENTO ALMIRANTE BROWN|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52004|DEPARTAMENTO AVELLANEDA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52005|DEPARTAMENTO AYACUCHO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52006|DEPARTAMENTO AZUL|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52007|DEPARTAMENTO BAHIA BLANCA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52008|DEPARTAMENTO BALCARCE|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52009|DEPARTAMENTO BARADERO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52010|DEPARTAMENTO ARRECIFES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52011|DEPARTAMENTO BERAZATEGUI|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52012|DEPARTAMENTO BERISSO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52013|DEPARTAMENTO BOLIVAR|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52014|DEPARTAMENTO BRAGADO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52015|DEPARTAMENTO CNEL BRANDSEN|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52016|DEPARTAMENTO CAMPANA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52017|DEPARTAMENTO CAÑUELAS|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52018|DEPARTAMENTO CAP SARMIENTO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52019|DEPARTAMENTO CARLOS CASARES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52020|DEPARTAMENTO CARLOS TEJEDOR|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52021|DEPARTAMENTO CARMEN DE ARECO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52022|DEPARTAMENTO CARMEN DE PATAGONES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52023|DEPARTAMENTO CASTELLI|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52024|DEPARTAMENTO COLON|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52025|DEPARTAMENTO CNEL DORREGO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52026|DEPARTAMENTO CNEL PRINGLES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52027|DEPARTAMENTO CNEL ROSALES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52028|DEPARTAMENTO CNEL SUAREZ|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52029|DEPARTAMENTO CHACABUCO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52030|DEPARTAMENTO CHASCOMUS|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52031|DEPARTAMENTO CHIVILCOY|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52032|DEPARTAMENTO DAIREAUX|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52033|DEPARTAMENTO DOLORES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52034|DEPARTAMENTO ENSENADA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52035|DEPARTAMENTO ESCOBAR|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52036|DEPARTAMENTO ESTEBAN ECHEVERRIA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52037|DEPARTAMENTO EXALTACION DE LA CRUZ|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52038|DEPARTAMENTO FLORENCIO VARELA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52039|DEPARTAMENTO GRAL ALVARADO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52040|DEPARTAMENTO GRAL ALVEAR|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52041|DEPARTAMENTO GRAL ARENALES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52042|DEPARTAMENTO GRAL BELGRANO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52043|DEPARTAMENTO GRAL GUIDO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52044|DEPARTAMENTO GRAL LA MADRID|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52045|DEPARTAMENTO GRAL LAS HERAS|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52046|DEPARTAMENTO GRAL LAVALLE|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52047|DEPARTAMENTO GRAL MADARIAGA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52048|DEPARTAMENTO GRAL PAZ|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52049|DEPARTAMENTO GRAL PINTO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52050|DEPARTAMENTO GRAL PUEYRREDON|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52051|DEPARTAMENTO GRAL RODRIGUEZ|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52052|DEPARTAMENTO GENERAL SAN MARTIN|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52053|DEPARTAMENTO SAN MIGUEL|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52054|DEPARTAMENTO GRAL VIAMONTE|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52055|DEPARTAMENTO GRAL VILLEGAS|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52056|DEPARTAMENTO ADOLFO GONZALEZ CHAVES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52057|DEPARTAMENTO GUAMINÍ|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52058|DEPARTAMENTO HIPOLITO YRIGOYEN|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52059|DEPARTAMENTO BENITO JUAREZ|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52060|DEPARTAMENTO JUNIN|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52061|DEPARTAMENTO MATANZA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52062|DEPARTAMENTO LANUS|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52063|DEPARTAMENTO LA PLATA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52064|DEPARTAMENTO LAPRIDA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52065|DEPARTAMENTO LAS FLORES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52066|DEPARTAMENTO LEANDRO N. ALEM|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52067|DEPARTAMENTO LINCOLN|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52068|DEPARTAMENTO LOBERIA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52069|DEPARTAMENTO LOBOS|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52070|DEPARTAMENTO LOMAS DE ZAMORA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52071|DEPARTAMENTO LUJAN|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52072|DEPARTAMENTO MAGDALENA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52073|DEPARTAMENTO MAIPU|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52074|DEPARTAMENTO MAR CHIQUITA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52075|DEPARTAMENTO MARCOS PAZ|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52076|DEPARTAMENTO MERCEDES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52077|DEPARTAMENTO MERLO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52078|DEPARTAMENTO SAN MIGUEL DEL MONTE|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52079|DEPARTAMENTO MORENO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52080|DEPARTAMENTO MORON|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52081|DEPARTAMENTO NAVARRO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52082|DEPARTAMENTO NECOCHEA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52083|DEPARTAMENTO 9 DE JULIO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52084|DEPARTAMENTO OLAVARRIA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52085|DEPARTAMENTO PEHUAJO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52086|DEPARTAMENTO PELLEGRINI|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52087|DEPARTAMENTO PERGAMINO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52088|DEPARTAMENTO PILA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52089|DEPARTAMENTO PILAR|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52090|DEPARTAMENTO PINAMAR|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52091|DEPARTAMENTO PUÁN|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52092|DEPARTAMENTO QUILMES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52093|DEPARTAMENTO RAMALLO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52094|DEPARTAMENTO RAUCH|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52095|DEPARTAMENTO RIVADAVIA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52096|DEPARTAMENTO ROJAS|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52097|DEPARTAMENTO ROQUE PEREZ|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52098|DEPARTAMENTO SAAVEDRA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52099|DEPARTAMENTO SALADILLO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52100|DEPARTAMENTO SALLIQUELO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52101|DEPARTAMENTO SALTO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52102|DEPARTAMENTO SAN ANDRES DE GILES|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52103|DEPARTAMENTO SAN ANTONIO DE ARECO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52104|DEPARTAMENTO SAN CAYETANO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52105|DEPARTAMENTO SAN FERNANDO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52106|DEPARTAMENTO SAN ISIDRO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52107|DEPARTAMENTO SAN NICOLAS|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52108|DEPARTAMENTO SAN PEDRO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52109|DEPARTAMENTO SAN VICENTE|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52110|DEPARTAMENTO SUIPACHA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52111|DEPARTAMENTO TANDIL|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52112|DEPARTAMENTO TAPALQUE|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52113|DEPARTAMENTO TIGRE|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52114|DEPARTAMENTO TORNQUIST|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52115|DEPARTAMENTO TRENQUE LAUQUEN|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52116|DEPARTAMENTO TORDILLO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52117|DEPARTAMENTO TRES ARROYOS|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52118|DEPARTAMENTO TRES DE FEBRERO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52119|DEPARTAMENTO LA COSTA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52120|DEPARTAMENTO MONTE HERMOSO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52121|DEPARTAMENTO 25 DE MAYO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52122|DEPARTAMENTO VICENTE LOPEZ|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52123|DEPARTAMENTO VILLA GESELL|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52124|DEPARTAMENTO VILLARINO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52125|DEPARTAMENTO ZARATE|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52126|DEPARTAMENTO TRES LOMAS|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52127|DEPARTAMENTO AMEGHINO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52128|DEPARTAMENTO PRESIDENTE PERON|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52129|DEPARTAMENTO J.C.PAZ|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52130|DEPARTAMENTO MALVINAS ARGENTINAS|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52131|DEPARTAMENTO PUNTA INDIO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52132|DEPARTAMENTO EZEIZA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52133|DEPARTAMENTO ITUZAINGO|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52134|DEPARTAMENTO HURLINGHAM|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|52135|DEPARTAMENTO LEZAMA|America/Argentina/Buenos_Aires|52
3|DEPARTAMENTO|53001|DEPARTAMENTO CAPITAL|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53002|DEPARTAMENTO CAPAYAN|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53003|DEPARTAMENTO LA PAZ|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53004|DEPARTAMENTO ANCASTI|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53005|DEPARTAMENTO EL ALTO|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53006|DEPARTAMENTO SANTA ROSA|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53007|DEPARTAMENTO PACLIN|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53008|DEPARTAMENTO VALLE VIEJO|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53009|DEPARTAMENTO FRAY MAMERTO ESQUIU|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53010|DEPARTAMENTO AMBATO|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53011|DEPARTAMENTO POMAN|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53012|DEPARTAMENTO ANDALGALA|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53013|DEPARTAMENTO BELEN|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53014|DEPARTAMENTO ANTOFAGASTA DE LA SIERRA|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53015|DEPARTAMENTO TINOGASTA|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|53016|DEPARTAMENTO SANTA MARIA|America/Argentina/Buenos_Aires|53
3|DEPARTAMENTO|54001|DEPARTAMENTO CAPITAL|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54002|DEPARTAMENTO CALAMUCHITA|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54003|DEPARTAMENTO COLON|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54004|DEPARTAMENTO CRUZ DEL EJE|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54005|DEPARTAMENTO GENERAL ROCA|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54006|DEPARTAMENTO GRAL SAN MARTIN|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54007|DEPARTAMENTO ISCHILIN|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54008|DEPARTAMENTO JUAREZ CELMAN|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54009|DEPARTAMENTO MARCOS JUAREZ|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54010|DEPARTAMENTO MINAS|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54011|DEPARTAMENTO POCHO|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54012|DEPARTAMENTO PUNILLA|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54013|DEPARTAMENTO RIO CUARTO|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54014|DEPARTAMENTO RIO PRIMERO|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54015|DEPARTAMENTO RIO SECO|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54016|DEPARTAMENTO RIO SEGUNDO|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54017|DEPARTAMENTO ROQUE SAENZ PEÑA|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54018|DEPARTAMENTO SAN ALBERTO|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54019|DEPARTAMENTO SAN JAVIER|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54020|DEPARTAMENTO SAN JUSTO|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54021|DEPARTAMENTO SANTA MARIA|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54022|DEPARTAMENTO SOBREMONTE|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54023|DEPARTAMENTO TERCERO ARRIBA|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54024|DEPARTAMENTO TOTORAL|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54025|DEPARTAMENTO TULUMBA|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|54026|DEPARTAMENTO UNION|America/Argentina/Buenos_Aires|54
3|DEPARTAMENTO|55001|DEPARTAMENTO CAPITAL|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55002|DEPARTAMENTO GOYA|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55003|DEPARTAMENTO CURUZU CUATIA|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55004|DEPARTAMENTO MERCEDES|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55005|DEPARTAMENTO ESQUINA|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55006|DEPARTAMENTO LAVALLE|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55007|DEPARTAMENTO STO TOME|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55008|DEPARTAMENTO PASO DE LOS LIBRES|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55009|DEPARTAMENTO MONTE CASEROS|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55010|DEPARTAMENTO SAN LUIS DEL PALMAR|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55011|DEPARTAMENTO BELLA VISTA|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55012|DEPARTAMENTO EMPEDRADO|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55013|DEPARTAMENTO SAN ROQUE|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55014|DEPARTAMENTO GENERAL PAZ|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55015|DEPARTAMENTO SALADAS|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55016|DEPARTAMENTO SAN MARTIN|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55017|DEPARTAMENTO CONCEPCION|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55018|DEPARTAMENTO MBURUCUYA|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55019|DEPARTAMENTO ITUZAINGO|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55020|DEPARTAMENTO SAUCE|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55021|DEPARTAMENTO SAN COSME|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55022|DEPARTAMENTO GRAL ALVEAR|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55023|DEPARTAMENTO SAN MIGUEL|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55024|DEPARTAMENTO ITATI|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|55025|DEPARTAMENTO BERON DE ASTRADA|America/Argentina/Buenos_Aires|55
3|DEPARTAMENTO|56001|DEPARTAMENTO SAN FERNANDO|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56002|DEPARTAMENTO PRIMERO DE MAYO|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56003|DEPARTAMENTO LIBERTAD|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56004|DEPARTAMENTO GENERAL DONOVAN|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56005|DEPARTAMENTO SARGENTO CABRAL|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56006|DEPARTAMENTO PCIA. DE LA PLAZA|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56007|DEPARTAMENTO BERMEJO|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56008|DEPARTAMENTO LIB.GRAL.SAN MARTIN|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56009|DEPARTAMENTO TAPENAGA|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56010|DEPARTAMENTO SAN LORENZO|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56011|DEPARTAMENTO MAYOR L.J.FONTANA|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56012|DEPARTAMENTO O'HIGGINS|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56013|DEPARTAMENTO CMDTE. FERNANDEZ|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56014|DEPARTAMENTO QUITILIPI|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56015|DEPARTAMENTO 25 DE MAYO|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56016|DEPARTAMENTO MAIPU|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56017|DEPARTAMENTO INDEPENDENCIA|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56018|DEPARTAMENTO GENERAL BELGRANO|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56019|DEPARTAMENTO 9 DE JULIO|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56020|DEPARTAMENTO CHACABUCO|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56021|DEPARTAMENTO 12 DE OCTUBRE|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56022|DEPARTAMENTO 2 DE ABRIL|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56023|DEPARTAMENTO FRAY J.S.M.DE ORO|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56024|DEPARTAMENTO ALMIRANTE BROWN|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|56025|DEPARTAMENTO GENERAL GUEMES|America/Argentina/Buenos_Aires|56
3|DEPARTAMENTO|57001|DEPARTAMENTO RAWSON|America/Argentina/Buenos_Aires|57
