PS_CATEGORY_CUSTOM_CODE|PS_CATEGORY_NAME|PS_REGION_CUSTOM_CODE|PS_REGION_NAME|PS_REGION_TIMEZONE|PS_REGION_PARENT
1|PAIS|00000000|ARGENTINA|America/Argentina/Buenos_Aires|
2|DISTRITO|51|CAPITAL FEDERAL|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|52|BUENOS AIRES|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|53|CATAMARCA|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|54|CHACO|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|55|CHUBUT|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|56|CORDOBA|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|57|CORRIENTES|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|58|ENTRE RIOS|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|59|FORMOSA|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|60|JUJUY|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|61|LA PAMPA|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|62|LA RIOJA|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|63|MENDOZA|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|64|MISIONES|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|65|NEUQUEN|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|66|RIO NEGRO|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|67|SALTA|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|68|SAN JUAN|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|69|SAN LUIS|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|70|SANTA CRUZ|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|71|SANTA FE|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|72|SANTIAGO DEL ESTERO|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|73|TIERRA DEL FUEGO|America/Argentina/Buenos_Aires|00000000
2|DISTRITO|74|TUCUMAN|America/Argentina/Buenos_Aires|00000000
3|SECCION|51001|SECCION 1|America/Argentina/Buenos_Aires|51
3|SECCION|51002|SECCION 2|America/Argentina/Buenos_Aires|51
3|SECCION|51003|SECCION 3|America/Argentina/Buenos_Aires|51
3|SECCION|51004|SECCION 4|America/Argentina/Buenos_Aires|51
3|SECCION|51005|SECCION 5|America/Argentina/Buenos_Aires|51
3|SECCION|51006|SECCION 6|America/Argentina/Buenos_Aires|51
3|SECCION|51007|SECCION 7|America/Argentina/Buenos_Aires|51
3|SECCION|51008|SECCION 8|America/Argentina/Buenos_Aires|51
3|SECCION|51009|SECCION 9|America/Argentina/Buenos_Aires|51
3|SECCION|51010|SECCION 10|America/Argentina/Buenos_Aires|51
3|SECCION|51011|SECCION 11|America/Argentina/Buenos_Aires|51
3|SECCION|51012|SECCION 12|America/Argentina/Buenos_Aires|51
3|SECCION|51013|SECCION 13|America/Argentina/Buenos_Aires|51
3|SECCION|51014|SECCION 14|America/Argentina/Buenos_Aires|51
3|SECCION|51015|SECCION 15|America/Argentina/Buenos_Aires|51
3|SECCION|52001|SECCION ADOLFO ALSINA|America/Argentina/Buenos_Aires|52
3|SECCION|52002|SECCION ALBERTI|America/Argentina/Buenos_Aires|52
3|SECCION|52003|SECCION ALMIRANTE BROWN|America/Argentina/Buenos_Aires|52
3|SECCION|52004|SECCION AVELLANEDA|America/Argentina/Buenos_Aires|52
3|SECCION|52005|SECCION AYACUCHO|America/Argentina/Buenos_Aires|52
3|SECCION|52006|SECCION AZUL|America/Argentina/Buenos_Aires|52
3|SECCION|52007|SECCION BAHIA BLANCA|America/Argentina/Buenos_Aires|52
3|SECCION|52008|SECCION BALCARCE|America/Argentina/Buenos_Aires|52
3|SECCION|52009|SECCION BARADERO|America/Argentina/Buenos_Aires|52
3|SECCION|52010|SECCION ARRECIFES|America/Argentina/Buenos_Aires|52
3|SECCION|52011|SECCION BERAZATEGUI|America/Argentina/Buenos_Aires|52
3|SECCION|52012|SECCION BERISSO|America/Argentina/Buenos_Aires|52
3|SECCION|52013|SECCION BOLIVAR|America/Argentina/Buenos_Aires|52
3|SECCION|52014|SECCION BRAGADO|America/Argentina/Buenos_Aires|52
3|SECCION|52015|SECCION BRANDSEN|America/Argentina/Buenos_Aires|52
3|SECCION|52016|SECCION CAMPANA|America/Argentina/Buenos_Aires|52
3|SECCION|52017|SECCION CA¥UELAS|America/Argentina/Buenos_Aires|52
3|SECCION|52018|SECCION CAPITAN SARMIENTO|America/Argentina/Buenos_Aires|52
3|SECCION|52019|SECCION CARLOS CASARES|America/Argentina/Buenos_Aires|52
3|SECCION|52020|SECCION CARLOS TEJEDOR|America/Argentina/Buenos_Aires|52
3|SECCION|52021|SECCION CARMEN DE ARECO|America/Argentina/Buenos_Aires|52
3|SECCION|52022|SECCION PATAGONES|America/Argentina/Buenos_Aires|52
3|SECCION|52023|SECCION CASTELLI|America/Argentina/Buenos_Aires|52
3|SECCION|52024|SECCION COLON|America/Argentina/Buenos_Aires|52
3|SECCION|52025|SECCION CORONEL DORREGO|America/Argentina/Buenos_Aires|52
3|SECCION|52026|SECCION CORONEL PRINGLES|America/Argentina/Buenos_Aires|52
3|SECCION|52027|SECCION CORONEL ROSALES|America/Argentina/Buenos_Aires|52
3|SECCION|52028|SECCION CORONEL SUAREZ|America/Argentina/Buenos_Aires|52
3|SECCION|52029|SECCION CHACABUCO|America/Argentina/Buenos_Aires|52
3|SECCION|52030|SECCION CHASCOMUS|America/Argentina/Buenos_Aires|52
3|SECCION|52031|SECCION CHIVILCOY|America/Argentina/Buenos_Aires|52
3|SECCION|52032|SECCION DAIREAUX|America/Argentina/Buenos_Aires|52
3|SECCION|52033|SECCION DOLORES|America/Argentina/Buenos_Aires|52
3|SECCION|52034|SECCION ENSENADA|America/Argentina/Buenos_Aires|52
3|SECCION|52035|SECCION ESCOBAR|America/Argentina/Buenos_Aires|52
3|SECCION|52036|SECCION ESTEBAN ECHEVERRIA|America/Argentina/Buenos_Aires|52
3|SECCION|52037|SECCION EXALTACION DE LA CRUZ|America/Argentina/Buenos_Aires|52
3|SECCION|52038|SECCION FLORENCIO VARELA|America/Argentina/Buenos_Aires|52
3|SECCION|52039|SECCION GENERAL ALVARADO|America/Argentina/Buenos_Aires|52
3|SECCION|52040|SECCION GENERAL ALVEAR|America/Argentina/Buenos_Aires|52
3|SECCION|52041|SECCION GENERAL ARENALES|America/Argentina/Buenos_Aires|52
3|SECCION|52042|SECCION GENERAL BELGRANO|America/Argentina/Buenos_Aires|52
3|SECCION|52043|SECCION GENERAL GUIDO|America/Argentina/Buenos_Aires|52
3|SECCION|52044|SECCION GENERAL LAMADRID|America/Argentina/Buenos_Aires|52
3|SECCION|52045|SECCION LAS HERAS|America/Argentina/Buenos_Aires|52
3|SECCION|52046|SECCION GENERAL LAVALLE|America/Argentina/Buenos_Aires|52
3|SECCION|52047|SECCION GENERAL MADARIAGA|America/Argentina/Buenos_Aires|52
3|SECCION|52048|SECCION GENERAL PAZ|America/Argentina/Buenos_Aires|52
3|SECCION|52049|SECCION GENERAL PINTO|America/Argentina/Buenos_Aires|52
3|SECCION|52050|SECCION GENERAL PUEYRREDON|America/Argentina/Buenos_Aires|52
3|SECCION|52051|SECCION GENERAL RODRIGUEZ|America/Argentina/Buenos_Aires|52
3|SECCION|52052|SECCION GENERAL SAN MARTIN|America/Argentina/Buenos_Aires|52
3|SECCION|52053|SECCION SAN MIGUEL|America/Argentina/Buenos_Aires|52
3|SECCION|52054|SECCION GENERAL VIAMONTE|America/Argentina/Buenos_Aires|52
3|SECCION|52055|SECCION GENERAL VILLEGAS|America/Argentina/Buenos_Aires|52
3|SECCION|52056|SECCION GONZALES CHAVES|America/Argentina/Buenos_Aires|52
3|SECCION|52057|SECCION GUAMINI|America/Argentina/Buenos_Aires|52
3|SECCION|52058|SECCION HIPOLITO YRIGOYEN|America/Argentina/Buenos_Aires|52
3|SECCION|52059|SECCION JUAREZ|America/Argentina/Buenos_Aires|52
3|SECCION|52060|SECCION JUNIN|America/Argentina/Buenos_Aires|52
3|SECCION|52061|SECCION MATANZA|America/Argentina/Buenos_Aires|52
3|SECCION|52062|SECCION LANUS|America/Argentina/Buenos_Aires|52
3|SECCION|52063|SECCION LA PLATA|America/Argentina/Buenos_Aires|52
3|SECCION|52064|SECCION LAPRIDA|America/Argentina/Buenos_Aires|52
3|SECCION|52065|SECCION LAS FLORES|America/Argentina/Buenos_Aires|52
3|SECCION|52066|SECCION LEANDRO N. ALEM|America/Argentina/Buenos_Aires|52
3|SECCION|52067|SECCION LINCOLN|America/Argentina/Buenos_Aires|52
3|SECCION|52068|SECCION LOBERIA|America/Argentina/Buenos_Aires|52
3|SECCION|52069|SECCION LOBOS|America/Argentina/Buenos_Aires|52
3|SECCION|52070|SECCION LOMAS DE ZAMORA|America/Argentina/Buenos_Aires|52
3|SECCION|52071|SECCION LUJAN|America/Argentina/Buenos_Aires|52
3|SECCION|52072|SECCION MAGDALENA|America/Argentina/Buenos_Aires|52
3|SECCION|52073|SECCION MAIPU|America/Argentina/Buenos_Aires|52
3|SECCION|52074|SECCION MAR CHIQUITA|America/Argentina/Buenos_Aires|52
3|SECCION|52075|SECCION MARCOS PAZ|America/Argentina/Buenos_Aires|52
3|SECCION|52076|SECCION MERCEDES|America/Argentina/Buenos_Aires|52
3|SECCION|52077|SECCION MERLO|America/Argentina/Buenos_Aires|52
3|SECCION|52078|SECCION MONTE|America/Argentina/Buenos_Aires|52
3|SECCION|52079|SECCION MORENO|America/Argentina/Buenos_Aires|52
3|SECCION|52080|SECCION MORON|America/Argentina/Buenos_Aires|52
3|SECCION|52081|SECCION NAVARRO|America/Argentina/Buenos_Aires|52
3|SECCION|52082|SECCION NECOCHEA|America/Argentina/Buenos_Aires|52
3|SECCION|52083|SECCION NUEVE DE JULIO|America/Argentina/Buenos_Aires|52
3|SECCION|52084|SECCION OLAVARRIA|America/Argentina/Buenos_Aires|52
3|SECCION|52085|SECCION PEHUAJO|America/Argentina/Buenos_Aires|52
3|SECCION|52086|SECCION PELLEGRINI|America/Argentina/Buenos_Aires|52
3|SECCION|52087|SECCION PERGAMINO|America/Argentina/Buenos_Aires|52
3|SECCION|52088|SECCION PILA|America/Argentina/Buenos_Aires|52
3|SECCION|52089|SECCION PILAR|America/Argentina/Buenos_Aires|52
3|SECCION|52090|SECCION PINAMAR|America/Argentina/Buenos_Aires|52
3|SECCION|52091|SECCION PUAN|America/Argentina/Buenos_Aires|52
3|SECCION|52092|SECCION QUILMES|America/Argentina/Buenos_Aires|52
3|SECCION|52093|SECCION RAMALLO|America/Argentina/Buenos_Aires|52
3|SECCION|52094|SECCION RAUCH|America/Argentina/Buenos_Aires|52
3|SECCION|52095|SECCION RIVADAVIA|America/Argentina/Buenos_Aires|52
3|SECCION|52096|SECCION ROJAS|America/Argentina/Buenos_Aires|52
3|SECCION|52097|SECCION ROQUE PEREZ|America/Argentina/Buenos_Aires|52
3|SECCION|52098|SECCION SAAVEDRA|America/Argentina/Buenos_Aires|52
3|SECCION|52099|SECCION SALADILLO|America/Argentina/Buenos_Aires|52
3|SECCION|52100|SECCION SALLIQUELO|America/Argentina/Buenos_Aires|52
3|SECCION|52101|SECCION SALTO|America/Argentina/Buenos_Aires|52
3|SECCION|52102|SECCION SAN ANDRES DE GILES|America/Argentina/Buenos_Aires|52
3|SECCION|52103|SECCION SAN ANTONIO DE ARECO|America/Argentina/Buenos_Aires|52
3|SECCION|52104|SECCION SAN CAYETANO|America/Argentina/Buenos_Aires|52
3|SECCION|52105|SECCION SAN FERNANDO|America/Argentina/Buenos_Aires|52
3|SECCION|52106|SECCION SAN ISIDRO|America/Argentina/Buenos_Aires|52
3|SECCION|52107|SECCION SAN NICOLAS|America/Argentina/Buenos_Aires|52
3|SECCION|52108|SECCION SAN PEDRO|America/Argentina/Buenos_Aires|52
3|SECCION|52109|SECCION SAN VICENTE|America/Argentina/Buenos_Aires|52
3|SECCION|52110|SECCION SUIPACHA|America/Argentina/Buenos_Aires|52
3|SECCION|52111|SECCION TANDIL|America/Argentina/Buenos_Aires|52
3|SECCION|52112|SECCION TAPALQUE|America/Argentina/Buenos_Aires|52
3|SECCION|52113|SECCION TIGRE|America/Argentina/Buenos_Aires|52
3|SECCION|52114|SECCION TORNQUIST|America/Argentina/Buenos_Aires|52
3|SECCION|52115|SECCION TRENQUE LAUQUEN|America/Argentina/Buenos_Aires|52
3|SECCION|52116|SECCION TORDILLO|America/Argentina/Buenos_Aires|52
3|SECCION|52117|SECCION TRES ARROYOS|America/Argentina/Buenos_Aires|52
3|SECCION|52118|SECCION TRES DE FEBRERO|America/Argentina/Buenos_Aires|52
3|SECCION|52119|SECCION LA COSTA|America/Argentina/Buenos_Aires|52
3|SECCION|52120|SECCION MONTE HERMOSO|America/Argentina/Buenos_Aires|52
3|SECCION|52121|SECCION VEINTICINCO DE MAYO|America/Argentina/Buenos_Aires|52
3|SECCION|52122|SECCION VICENTE LOPEZ|America/Argentina/Buenos_Aires|52
3|SECCION|52123|SECCION VILLA GESELL|America/Argentina/Buenos_Aires|52
3|SECCION|52124|SECCION VILLARINO|America/Argentina/Buenos_Aires|52
3|SECCION|52125|SECCION ZARATE|America/Argentina/Buenos_Aires|52
3|SECCION|52126|SECCION TRES LOMAS|America/Argentina/Buenos_Aires|52
3|SECCION|52127|SECCION F.AMEGHINO|America/Argentina/Buenos_Aires|52
3|SECCION|52128|SECCION PRESIDENTE PERON|America/Argentina/Buenos_Aires|52
3|SECCION|52129|SECCION J.C.PAZ|America/Argentina/Buenos_Aires|52
3|SECCION|52130|SECCION MALVINAS ARGENTINAS|America/Argentina/Buenos_Aires|52
3|SECCION|52131|SECCION PUNTA INDIO|America/Argentina/Buenos_Aires|52
3|SECCION|52132|SECCION EZEIZA|America/Argentina/Buenos_Aires|52
3|SECCION|52133|SECCION ITUZAINGO|America/Argentina/Buenos_Aires|52
3|SECCION|52134|SECCION HURLINGHAM|America/Argentina/Buenos_Aires|52
3|SECCION|52135|SECCION LEZAMA|America/Argentina/Buenos_Aires|52
3|SECCION|53001|SECCION CAPITAL|America/Argentina/Buenos_Aires|53
3|SECCION|53002|SECCION CAPAYAN|America/Argentina/Buenos_Aires|53
3|SECCION|53003|SECCION LA PAZ|America/Argentina/Buenos_Aires|53
3|SECCION|53004|SECCION ANCASTI|America/Argentina/Buenos_Aires|53
3|SECCION|53005|SECCION EL ALTO|America/Argentina/Buenos_Aires|53
3|SECCION|53006|SECCION SANTA ROSA|America/Argentina/Buenos_Aires|53
3|SECCION|53007|SECCION PACLIN|America/Argentina/Buenos_Aires|53
3|SECCION|53008|SECCION VALLE VIEJO|America/Argentina/Buenos_Aires|53
3|SECCION|53009|SECCION FRAY MAMERTO ESQUIU|America/Argentina/Buenos_Aires|53
3|SECCION|53010|SECCION AMBATO|America/Argentina/Buenos_Aires|53
3|SECCION|53011|SECCION POMAN|America/Argentina/Buenos_Aires|53
3|SECCION|53012|SECCION ANDALGALA|America/Argentina/Buenos_Aires|53
3|SECCION|53013|SECCION BELEN|America/Argentina/Buenos_Aires|53
3|SECCION|53014|SECCION ANTOFAGASTA DE LA SIERRA|America/Argentina/Buenos_Aires|53
3|SECCION|53015|SECCION TINOGASTA|America/Argentina/Buenos_Aires|53
3|SECCION|53016|SECCION SANTA MARIA|America/Argentina/Buenos_Aires|53
3|SECCION|54001|SECCION SAN FERNANDO|America/Argentina/Buenos_Aires|54
3|SECCION|54002|SECCION PRIMERO DE MAYO|America/Argentina/Buenos_Aires|54
3|SECCION|54003|SECCION LIBERTAD|America/Argentina/Buenos_Aires|54
3|SECCION|54004|SECCION GENERAL DONOVAN|America/Argentina/Buenos_Aires|54
3|SECCION|54005|SECCION SARGENTO CABRAL|America/Argentina/Buenos_Aires|54
3|SECCION|54006|SECCION PCIA. DE LA PLAZA|America/Argentina/Buenos_Aires|54
3|SECCION|54007|SECCION BERMEJO|America/Argentina/Buenos_Aires|54
3|SECCION|54008|SECCION LIB.GRAL.SAN MARTIN|America/Argentina/Buenos_Aires|54
3|SECCION|54009|SECCION TAPENAGA|America/Argentina/Buenos_Aires|54
3|SECCION|54010|SECCION SAN LORENZO|America/Argentina/Buenos_Aires|54
3|SECCION|54011|SECCION MAYOR L.J.FONTANA|America/Argentina/Buenos_Aires|54
3|SECCION|54012|SECCION O'HIGGINS|America/Argentina/Buenos_Aires|54
3|SECCION|54013|SECCION CMDTE. FERNANDEZ|America/Argentina/Buenos_Aires|54
3|SECCION|54014|SECCION QUITILIPI|America/Argentina/Buenos_Aires|54
3|SECCION|54015|SECCION 25 DE MAYO|America/Argentina/Buenos_Aires|54
3|SECCION|54016|SECCION MAIPU|America/Argentina/Buenos_Aires|54
3|SECCION|54017|SECCION INDEPENDENCIA|America/Argentina/Buenos_Aires|54
3|SECCION|54018|SECCION GENERAL BELGRANO|America/Argentina/Buenos_Aires|54
3|SECCION|54019|SECCION 9 DE JULIO|America/Argentina/Buenos_Aires|54
3|SECCION|54020|SECCION CHACABUCO|America/Argentina/Buenos_Aires|54
3|SECCION|54021|SECCION 12 DE OCTUBRE|America/Argentina/Buenos_Aires|54
3|SECCION|54022|SECCION 2 DE ABRIL|America/Argentina/Buenos_Aires|54
3|SECCION|54023|SECCION FRAY J.S.M.DE ORO|America/Argentina/Buenos_Aires|54
3|SECCION|54024|SECCION ALMIRANTE BROWN|America/Argentina/Buenos_Aires|54
3|SECCION|54025|SECCION GENERAL GUEMES|America/Argentina/Buenos_Aires|54
3|SECCION|55001|SECCION RAWSON|America/Argentina/Buenos_Aires|55
3|SECCION|55002|SECCION BIEDMA|America/Argentina/Buenos_Aires|55
3|SECCION|55003|SECCION TELSEN|America/Argentina/Buenos_Aires|55
3|SECCION|55004|SECCION GASTRE|America/Argentina/Buenos_Aires|55
3|SECCION|55005|SECCION CUSHAMEN|America/Argentina/Buenos_Aires|55
3|SECCION|55006|SECCION FUTALEUFU|America/Argentina/Buenos_Aires|55
3|SECCION|55007|SECCION LANGUIÑEO|America/Argentina/Buenos_Aires|55
3|SECCION|55008|SECCION TEHUELCHES|America/Argentina/Buenos_Aires|55
3|SECCION|55009|SECCION PASO DE INDIOS|America/Argentina/Buenos_Aires|55
3|SECCION|55010|SECCION MARTIRES|America/Argentina/Buenos_Aires|55
3|SECCION|55011|SECCION FLORENTINO AMEGHINO|America/Argentina/Buenos_Aires|55
3|SECCION|55012|SECCION GAIMAN|America/Argentina/Buenos_Aires|55
3|SECCION|55013|SECCION RIO SENGUER|America/Argentina/Buenos_Aires|55
3|SECCION|55014|SECCION SARMIENTO|America/Argentina/Buenos_Aires|55
3|SECCION|55015|SECCION ESCALANTE|America/Argentina/Buenos_Aires|55
3|SECCION|56001|SECCION CAPITAL|America/Argentina/Buenos_Aires|56
3|SECCION|56002|SECCION CALAMUCHITA|America/Argentina/Buenos_Aires|56
3|SECCION|56003|SECCION COLON|America/Argentina/Buenos_Aires|56
3|SECCION|56004|SECCION CRUZ DEL EJE|America/Argentina/Buenos_Aires|56
3|SECCION|56005|SECCION GENERAL ROCA|America/Argentina/Buenos_Aires|56
3|SECCION|56006|SECCION GRAL SAN MARTIN|America/Argentina/Buenos_Aires|56
3|SECCION|56007|SECCION ISCHILIN|America/Argentina/Buenos_Aires|56
3|SECCION|56008|SECCION JUAREZ CELMAN|America/Argentina/Buenos_Aires|56
3|SECCION|56009|SECCION MARCOS JUAREZ|America/Argentina/Buenos_Aires|56
3|SECCION|56010|SECCION MINAS|America/Argentina/Buenos_Aires|56
3|SECCION|56011|SECCION POCHO|America/Argentina/Buenos_Aires|56
3|SECCION|56012|SECCION PUNILLA|America/Argentina/Buenos_Aires|56
3|SECCION|56013|SECCION RIO CUARTO|America/Argentina/Buenos_Aires|56
3|SECCION|56014|SECCION RIO PRIMERO|America/Argentina/Buenos_Aires|56
3|SECCION|56015|SECCION RIO SECO|America/Argentina/Buenos_Aires|56
3|SECCION|56016|SECCION RIO SEGUNDO|America/Argentina/Buenos_Aires|56
3|SECCION|56017|SECCION ROQUE SAENZ PEÑA|America/Argentina/Buenos_Aires|56
3|SECCION|56018|SECCION SAN ALBERTO|America/Argentina/Buenos_Aires|56
3|SECCION|56019|SECCION SAN JAVIER|America/Argentina/Buenos_Aires|56
3|SECCION|56020|SECCION SAN JUSTO|America/Argentina/Buenos_Aires|56
3|SECCION|56021|SECCION SANTA MARIA|America/Argentina/Buenos_Aires|56
3|SECCION|56022|SECCION SOBREMONTE|America/Argentina/Buenos_Aires|56
3|SECCION|56023|SECCION TERCERO ARRIBA|America/Argentina/Buenos_Aires|56
3|SECCION|56024|SECCION TOTORAL|America/Argentina/Buenos_Aires|56
3|SECCION|56025|SECCION TULUMBA|America/Argentina/Buenos_Aires|56
3|SECCION|56026|SECCION UNION|America/Argentina/Buenos_Aires|56
3|SECCION|57001|SECCION CAPITAL|America/Argentina/Buenos_Aires|57
3|SECCION|57002|SECCION GOYA|America/Argentina/Buenos_Aires|57
3|SECCION|57003|SECCION CURUZU CUATIA|America/Argentina/Buenos_Aires|57
3|SECCION|57004|SECCION MERCEDES|America/Argentina/Buenos_Aires|57
3|SECCION|57005|SECCION ESQUINA|America/Argentina/Buenos_Aires|57
3|SECCION|57006|SECCION LAVALLE|America/Argentina/Buenos_Aires|57
3|SECCION|57007|SECCION STO TOME|America/Argentina/Buenos_Aires|57
3|SECCION|57008|SECCION PASO DE LOS LIBRES|America/Argentina/Buenos_Aires|57
3|SECCION|57009|SECCION MONTE CASEROS|America/Argentina/Buenos_Aires|57
3|SECCION|57010|SECCION SAN LUIS DEL PALMAR|America/Argentina/Buenos_Aires|57
3|SECCION|57011|SECCION BELLA VISTA|America/Argentina/Buenos_Aires|57
3|SECCION|57012|SECCION EMPEDRADO|America/Argentina/Buenos_Aires|57
3|SECCION|57013|SECCION SAN ROQUE|America/Argentina/Buenos_Aires|57
3|SECCION|57014|SECCION GENERAL PAZ|America/Argentina/Buenos_Aires|57
3|SECCION|57015|SECCION SALADAS|America/Argentina/Buenos_Aires|57
3|SECCION|57016|SECCION SAN MARTIN|America/Argentina/Buenos_Aires|57
3|SECCION|57017|SECCION CONCEPCION|America/Argentina/Buenos_Aires|57
3|SECCION|57018|SECCION MBURUCUYA|America/Argentina/Buenos_Aires|57
3|SECCION|57019|SECCION ITUZAINGO|America/Argentina/Buenos_Aires|57
3|SECCION|57020|SECCION SAUCE|America/Argentina/Buenos_Aires|57
3|SECCION|57021|SECCION SAN COSME|America/Argentina/Buenos_Aires|57
3|SECCION|57022|SECCION GRAL ALVEAR|America/Argentina/Buenos_Aires|57
3|SECCION|57023|SECCION SAN MIGUEL|America/Argentina/Buenos_Aires|57
3|SECCION|57024|SECCION ITATI|America/Argentina/Buenos_Aires|57
3|SECCION|57025|SECCION BERON DE ASTRADA|America/Argentina/Buenos_Aires|57
3|SECCION|58001|SECCION PARANA|America/Argentina/Buenos_Aires|58
3|SECCION|58003|SECCION LA PAZ|America/Argentina/Buenos_Aires|58
3|SECCION|58004|SECCION DIAMANTE|America/Argentina/Buenos_Aires|58
3|SECCION|58005|SECCION VICTORIA|America/Argentina/Buenos_Aires|58
3|SECCION|58006|SECCION NOGOYA|America/Argentina/Buenos_Aires|58
3|SECCION|58007|SECCION GUALEGUAY|America/Argentina/Buenos_Aires|58
3|SECCION|58008|SECCION TALA|America/Argentina/Buenos_Aires|58
3|SECCION|58009|SECCION URUGUAY|America/Argentina/Buenos_Aires|58
3|SECCION|58010|SECCION GUALEGUAYCHU|America/Argentina/Buenos_Aires|58
3|SECCION|58011|SECCION ISLAS DEL IBICUY|America/Argentina/Buenos_Aires|58
3|SECCION|58012|SECCION VILLAGUAY|America/Argentina/Buenos_Aires|58
3|SECCION|58013|SECCION CONCORDIA|America/Argentina/Buenos_Aires|58
3|SECCION|58014|SECCION FEDERAL|America/Argentina/Buenos_Aires|58
3|SECCION|58015|SECCION COLON|America/Argentina/Buenos_Aires|58
3|SECCION|58016|SECCION FELICIANO|America/Argentina/Buenos_Aires|58
3|SECCION|58017|SECCION FEDERACION|America/Argentina/Buenos_Aires|58
3|SECCION|58018|SECCION SAN SALVADOR|America/Argentina/Buenos_Aires|58
3|SECCION|59001|SECCION FORMOSA|America/Argentina/Buenos_Aires|59
3|SECCION|59002|SECCION LAISHI|America/Argentina/Buenos_Aires|59
3|SECCION|59003|SECCION PILCOMAYO|America/Argentina/Buenos_Aires|59
3|SECCION|59004|SECCION PIRANE|America/Argentina/Buenos_Aires|59
3|SECCION|59005|SECCION PILAGÁS|America/Argentina/Buenos_Aires|59
3|SECCION|59006|SECCION PATIÑO|America/Argentina/Buenos_Aires|59
3|SECCION|59007|SECCION BERMEJO|America/Argentina/Buenos_Aires|59
3|SECCION|59008|SECCION MATACOS|America/Argentina/Buenos_Aires|59
3|SECCION|59009|SECCION RAMÓN LISTA|America/Argentina/Buenos_Aires|59
3|SECCION|60001|SECCION DR.MANUEL BELGRANO|America/Argentina/Buenos_Aires|60
3|SECCION|60002|SECCION PALPALA|America/Argentina/Buenos_Aires|60
3|SECCION|60003|SECCION SAN ANTONIO|America/Argentina/Buenos_Aires|60
3|SECCION|60004|SECCION EL CARMEN|America/Argentina/Buenos_Aires|60
3|SECCION|60005|SECCION SAN PEDRO|America/Argentina/Buenos_Aires|60
3|SECCION|60006|SECCION SANTA BARBARA|America/Argentina/Buenos_Aires|60
3|SECCION|60007|SECCION LEDESMA|America/Argentina/Buenos_Aires|60
3|SECCION|60008|SECCION VALLE GRANDE|America/Argentina/Buenos_Aires|60
3|SECCION|60009|SECCION TUMBAYA|America/Argentina/Buenos_Aires|60
3|SECCION|60010|SECCION TILCARA|America/Argentina/Buenos_Aires|60
3|SECCION|60011|SECCION HUMAHUACA|America/Argentina/Buenos_Aires|60
3|SECCION|60012|SECCION COCHINOCA|America/Argentina/Buenos_Aires|60
3|SECCION|60013|SECCION RINCONADA|America/Argentina/Buenos_Aires|60
3|SECCION|60014|SECCION SANTA CATALINA|America/Argentina/Buenos_Aires|60
3|SECCION|60015|SECCION YAVI|America/Argentina/Buenos_Aires|60
3|SECCION|60016|SECCION SUSQUES|America/Argentina/Buenos_Aires|60
3|SECCION|61001|SECCION ATREUCO|America/Argentina/Buenos_Aires|61
3|SECCION|61002|SECCION CAPITAL|America/Argentina/Buenos_Aires|61
3|SECCION|61003|SECCION CALEU CALEU|America/Argentina/Buenos_Aires|61
3|SECCION|61004|SECCION CATRILO|America/Argentina/Buenos_Aires|61
3|SECCION|61005|SECCION CHALILEO|America/Argentina/Buenos_Aires|61
3|SECCION|61006|SECCION CHAPALEUFU|America/Argentina/Buenos_Aires|61
3|SECCION|61007|SECCION CHICAL-CO|America/Argentina/Buenos_Aires|61
3|SECCION|61008|SECCION CONHELO|America/Argentina/Buenos_Aires|61
3|SECCION|61009|SECCION CURACO|America/Argentina/Buenos_Aires|61
3|SECCION|61010|SECCION GUATRACHE|America/Argentina/Buenos_Aires|61
3|SECCION|61011|SECCION HUCAL|America/Argentina/Buenos_Aires|61
3|SECCION|61012|SECCION LOVENTUE|America/Argentina/Buenos_Aires|61
3|SECCION|61013|SECCION LIHUEL CALEL|America/Argentina/Buenos_Aires|61
3|SECCION|61014|SECCION LIMAY MAHUIDA|America/Argentina/Buenos_Aires|61
3|SECCION|61015|SECCION MARACO|America/Argentina/Buenos_Aires|61
3|SECCION|61016|SECCION PUELEN|America/Argentina/Buenos_Aires|61
3|SECCION|61017|SECCION QUEMU QUEMU|America/Argentina/Buenos_Aires|61
3|SECCION|61018|SECCION RANCUL|America/Argentina/Buenos_Aires|61
